Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
21,0.27,0.02,0.13,0.14,0.02,0.14,0.13,0.02,0.14,0.13,0.14,0.14,0.02,0.13,0.14,0.02,0.14,0.13,0.14,0.02,0.13,0.14,0.02,0.14,0.13,0.01,0.14,0.14,0.01,0.27,0.01,0.01,0.27,0.01,0.01,0.25,0.01,0.14,0.14,153.77,125.39,155.89,163.02,159.77,171.14,153.52,167.39,93.39,184.64,242.2,176.7,145.84,218.39,210.52,189.08,238.33,204.08,132.08,178.46,213.95,178.7,248.02,197.39,225.84,79.64,1.25,1.26,1.14,0.26,0.26,0,0.13,0.13,0.01,0.13,0.13,171.69,266.67,224.23,322.7,278.14,238.23,280.8,125.89,155.27,153.02,151.58,69.58,97.02,81.14,7.63,0.63,0.75,0,0.13,0.13
22,0,0.12,0.13,0,0.25,0,0.13,0.13,0,0.13,0.13,0,0.12,0.13,0,0.12,0.13,0.13,0,0.12,0.13,0,0.12,0.13,0,0.12,0.13,0.01,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0.13,0.12,0,0.13,0.13,0,0.13,0.13,0,0.12,0.13,0,0.12,0.13,0.13,0,0.12,0.13,0,0.13,0.12,0,0.13,0.12,0,0.13,0.13,0,0.13,0.13,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0.13,0.12,0,0.13,0.13,0,0.13,0.13,0,0.12,0.13,0.13
23,0,0.12,0.13,0,0.13,0.12,0,0.13,0.13,0,0.13,0.13,0,0.25,0,0,0.25,0,0,0.25,0,0,0.26,0.01,0.12,109.46,95.95,3.19,0.13,0.13,0,0.12,0.13,0.13,0,0.12,0.13,0,0.13,138.38,137.88,147.88,155.63,128.88,182.89,149.76,179.76,161.63,220.58,182.7,67.2,81.4,244.89,176.14,197.39,262.77,165.08,149.84,209.89,155.45,87.95,193.08,204.64,94.63,1.25,1.25,1.13,0.62,0,0,0.25,-0.01,0.13,0.13,0,83.63,221.75,234.41,334.7,257.66,238.34,278.78,292.98,228.66,211.92,138.55,152,70.77,0.77,0.52,0.63,0.27,0.14,0.02,0.13,0.14
24,0.02,0.26,0.02,0.02,0.27,0.01,0.02,0.27,0.02,0.01,0.27,0.02,0.13,0.02,0.14,0.13,0.02,0.27,0.02,0.01,0.27,0.02,0.01,0.27,0.02,0.13,0.14,0.01,0.14,0.13,0.02,0.14,0.13,0.14,0.01,0.14,0.13,0.02,0.14,145.01,128.39,189.02,132.27,63.76,176.02,199.39,119.76,112.39,198.52,235.7,105.39,137.4,197.02,166.89,267.77,243.89,136.14,212.96,227.2,155.64,129.89,118.14,219.83,120.77,2.51,1.14,1.27,1.02,0.26,0.02,0.14,0.14,0.13,0.02,0.14,0.14,180.58,194.63,256.48,331.53,246.6,273.87,256.49,161.25,239.04,291.22,223.88,168.52,92.89,3.2,1.27,0.89,0.76,0.02,0.02,0.26
25,0.02,0.02,0.27,0.01,0.14,0.14,0.01,0.14,0.14,0.02,0.13,0.14,0.14,0.14,0.01,0.14,0.14,0.01,0.14,0.14,0.02,0.13,0.14,0.14,0.01,0.14,0.14,0.02,0.13,0.14,0.02,0.26,0.02,0.02,0.27,0.01,0.02,0.27,0.02,43.76,84.9,6.13,0.14,94.02,174.52,2.89,8.64,105.89,120.02,132.77,146.27,207.65,116.89,47.52,235.89,162.89,113.27,131.39,80.39,8.77,0.89,0.64,0.52,0.63,0.02,0.14,0.13,0.02,0.14,0.14,0.01,0.14,0.14,0.01,0.14,172.27,175.58,284.41,235.43,252.14,231.99,181.83,120.6,101.05,43.86,0.77,0.64,0.64,0.38,0.02,0.14,0.13,0.02,0.14,0.13,0.14
26,0.02,0.14,0.13,0.02,0.14,0.13,0.02,0.27,0.02,0.01,0.27,0.02,0.13,0.14,0.02,0.13,0.14,0.02,0.13,0.14,0.14,0.02,0.13,0.14,0.02,0.26,0.02,0.02,0.26,0.02,0.02,0.26,0.02,0.14,0.14,0.01,0.14,0.14,0.01,0.14,0.14,0.13,0.02,0.14,0.14,0.01,0.27,0.02,0.01,0.27,0.02,0.01,0.27,0.02,0.14,0.01,0.14,0.14,0.01,0.14,0.14,0.02,0.26,0.02,0.02,0.26,0.02,0.02,0.27,0.01,0.14,0.14,0.02,0.13,0.14,0.14,0.01,0.14,0.14,0.02,0.13,0.14,0.02,0.27,0.01,0.02,0.27,0.02,0.13,0.14,0.02,0.13,0.14,0.02,0.14,0.13
27,0.14,0.02,0.14,0.13,0.02,0.14,0.13,0.02,0.27,0.01,0.02,0.27,0.02,0.13,0.14,0.02,0.13,0.14,0.02,0.14,0.13,0.14,0.02,0.13,0.14,0.02,0.27,0.01,0.02,0.27,0.01,0.02,0.27,0.02,0.13,0.14,0.02,0.14,0.13,153.52,162.27,169.45,166.63,137.25,189.38,170.5,177.38,126.57,228.7,258.58,159.2,113.51,251.14,201.27,247.02,263.89,155.2,209.14,192.52,210.33,121.33,196.52,174.95,141.39,1.25,1.13,1.25,1.13,0.88,0.25,0,0.25,0,0,0.25,11.75,217.41,310.57,310.3,316.91,261.31,299.63,270.22,281.63,230.24,288.2,152.17,185.85,154.83,107.27,33.39,10.33,0.82,0.83,0.02,0.14
28,0.13,0.02,0.14,0.14,0.13,0.02,0.14,0.13,0.02,0.14,0.13,0.02,0.27,0.02,0.01,0.14,0.14,0.02,0.13,0.14,0.14,0.01,0.14,0.14,0.01,0.14,0.14,0.02,0.26,0.02,0.02,0.26,0.02,0.02,0.27,0.01,0.14,0.02,0.14,101.27,171.02,152.02,205.77,111.02,133.33,223.33,93.14,179.77,223.95,211.77,233.64,112.14,240.2,179.21,214.2,242.39,225.27,208.83,138.89,225.14,178.77,174.2,203.83,155.77,18.52,1.27,1.01,1.27,1.27,0.64,0.14,0.01,0.14,0.14,0.13,34.89,198.52,275.69,295.7,289.74,233.08,290.57,299.27,244.83,263.98,239.1,221.81,214.38,257.88,60.2,1.7,1.39,1.27,1.01,0.02,0.14
29,0.14,0.01,0.14,0.14,0.13,0.02,0.14,0.14,0.01,0.14,0.14,0.02,0.26,0.02,0.02,0.26,0.02,0.02,0.27,0.01,0.14,0.14,0.01,0.14,0.14,0.13,0.02,0.14,0.14,0.01,0.14,0.14,0.02,0.26,0.02,0.02,0.27,0.01,0.02,127.26,132.77,34.41,140.33,138.45,199.39,183.7,144.14,193.43,186.3,198.97,108.65,169.99,199.58,140.02,186.43,146.63,132.04,164.46,171.29,163.44,90.67,106.09,193.08,207.25,32.52,1.27,1.14,1.26,0.87,-0.28,-0.4,-0.28,-0.28,-0.4,-0.28,10.5,179.8,242.73,250.15,247.41,213.16,262.94,271.7,154.93,293.23,285.64,169.1,41.83,17.32,17.95,8.89,3.16,-0.94,-0.94,-0.41,-0.4
30,-0.4,-0.15,-0.41,-0.28,-0.28,-0.41,-0.24,-0.3,-0.4,-0.27,-0.27,-0.27,-0.41,-0.28,-0.28,-0.28,-0.4,-0.28,-0.41,-0.15,-0.4,-0.27,-0.28,-0.4,-0.24,-0.3,-0.39,-0.12,-0.43,-0.4,-0.15,-0.4,-0.4,-0.14,-0.4,-0.41,-0.15,-0.4,-0.28,116.6,147.85,170.35,193.85,136.35,184.23,179.1,102.36,170.12,208.95,190.2,142.89,52.34,201.98,178.96,168.14,244.38,225.8,174.6,221.67,176.95,197.77,120.14,179.71,110.56,5.17,0.3,0.61,0.87,0.45,-0.41,-0.28,-0.28,-0.26,-0.44,-0.28,-0.28,121.48,175.61,202.48,294.34,273.44,234.63,176.38,178.73,145.26,269.11,203.3,229.87,297.75,215.56,55.82,0.85,0.85,0.22,-0.4,-0.4
31,-0.15,-0.41,-0.4,-0.15,-0.4,-0.28,-0.27,-0.4,-0.13,-0.4,-0.4,-0.15,-0.41,-0.27,-0.27,-0.38,-0.3,-0.27,-0.41,-0.27,-0.27,-0.39,-0.28,-0.22,-0.33,-0.41,-0.28,-0.27,-0.4,-0.28,-0.27,-0.27,-0.29,-0.4,-0.27,-0.27,-0.41,-0.28,-0.28,118.5,130.57,185.48,179.85,81.85,85.11,134.48,177.98,162.87,167.59,172.95,165.94,159.22,218.49,155.95,228.08,89.27,137.7,203.45,198.35,146.45,83.45,113.73,169.97,201.48,140.72,1.34,0.87,0.57,0.83,0.1,-0.4,-0.15,-0.41,-0.28,-0.28,-0.4,171.16,259.4,269.91,304.84,252.43,227.48,219.41,206.88,295.95,244.03,161.82,257.48,192.83,124.51,9.73,0.85,0.48,0.1,-0.35,-0.33
