Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
18,23.5,25,25,26,24.5,23.5,24,24.5,23.5,23.5,23,23.5,24,23,23.5,23.5,23.5,26.5,35.5,48.5,55,76,108.5,121,128,124.5,123,123.5,121.5,134,126.5,131.5,140,137,144,127,142.5,160.5,149.5,159.5,154.5,152,158,156.5,157.5,164,163.5,175.5,169,173,172,169.5,151.5,153,150,140,141,137.5,137,135,125.5,134.5,131,131.5,132,130.5,127,119.5,98.5,83.5,75,72,67,59.5,51.5,45,43,38.5,36,35.5,33.5,31,30.5,30,29,28,28,29.5,31.5,32,31.5,32,32,29.5,25,24.5
19,23.5,23,23,23,24,23,23.5,23,23.5,22.5,23.5,23,22.5,22.5,23,23.5,23.5,24,40,46.5,53,84.5,109,101,115,112,112,118.5,115,112.5,113,121.5,117.5,121,130,130.5,130,134.5,135,140,138,132,135,137.5,135,161,164,165.5,161.5,165.5,164,152.5,149.5,148.5,134.5,130,129,130.5,123.5,123.5,122,137,127.5,136.5,134.5,132.5,131.5,134.5,121,108,101,102,89.5,73.5,66,55.5,50,46,44,44.5,43.5,42.5,42,42.5,42,39,37.5,38.5,36.5,32.5,25.5,24,24,24.5,23.5,23.5
20,23.5,22.5,23,22.5,22.5,22,22.5,22.5,22.5,23,23,23.5,22,22.5,23,22.5,23,25.5,30.5,39,52.5,87,118,115.5,125.5,126.5,131.5,126,129.5,126.5,122,128,127.5,127.5,129.5,136,138,144,138,145.5,145,150,145,155,154,161,154,147.5,158,155.5,155,161,152.5,155,142.5,146.5,156,157.5,152,158.5,154,154,155,152,136.5,136,129,106.5,95.5,89,82,78,74,78.5,66.5,53.5,43.5,45,44.5,39.5,38.5,38.5,38,36.5,38,34.5,31.5,30,24.5,24.5,23.5,24,23.5,23.5,22.5,23
21,22,21.5,22,23,22,22,21.5,22.5,22,22.5,21,21.5,21.5,22,22,22,22,21.5,22,21.5,22,21.5,22,22.5,31,46,47,46,49,55,59.5,61.5,62,64.5,63.5,64.5,65.5,69,69,77.5,73,76.5,76,74,72,71.5,68.5,71,71,63,62.5,56,52,49.5,51,52.5,49,46.5,44.5,44,44,35,34,34.5,34.5,35.5,38,35,33.5,34.5,35.5,33.5,34,34,33,33,32.5,33,31,24,23.5,23.5,23,24,24,23.5,23.5,22.5,23.5,23,23.5,22.5,23.5,22.5,23.5,23
22,22,22,22,21,20.5,21.5,21.5,21,22,22,21.5,21,21.5,21.5,21.5,20.5,21.5,21.5,21.5,20.5,21.5,22,22,21.5,30.5,30.5,30,28.5,29.5,29.5,36,37,40.5,42.5,43,49.5,51.5,51.5,50.5,50.5,50.5,51.5,51.5,51,50,49,48.5,48.5,49.5,49,48,50,50,51.5,56,54.5,50,39,37,40,46.5,52.5,68,71.5,77.5,76.5,73,77,76.5,77,73,61,58.5,44.5,30.5,24.5,22.5,24,24,23.5,23,23,23,23.5,22,22.5,22,22,22,23,22.5,22.5,21.5,22.5,23.5,22.5
23,21.5,20.5,21,20.5,20.5,21.5,20.5,21,21.5,21.5,21,21,20.5,21,22,20,20.5,21,38.5,49,61.5,66,106.5,124,125,124.5,118.5,123.5,118,124.5,125.5,127.5,133.5,132,131.5,126.5,127.5,131.5,131.5,130.5,130,128,128.5,135,153,154,160,153,155.5,154.5,152.5,149.5,144,146,137.5,139,133.5,131.5,128,142,136,119,130,124,118,118,119.5,119.5,103,107,81,76.5,64.5,54.5,50.5,44.5,40.5,37,35.5,33,33,32.5,30.5,31,29.5,29.5,29,29.5,25,24,23,24,23.5,23.5,24,23
24,23,23,22.5,21.5,21.5,22,22.5,22.5,22,22.5,22,22,22.5,22.5,21.5,21,22.5,23.5,35,46.5,56,106.5,118.5,114.5,118.5,120,119,120.5,115,121.5,126.5,123.5,132,129,127.5,124.5,125.5,120.5,117.5,126,136,133,126,130,136,131.5,136.5,137.5,146,144.5,146,133,128.5,130.5,129.5,123,130,122,113.5,125.5,115,110,112.5,117,110,113,101,95,81.5,73.5,67.5,66,66.5,65.5,58,52,49,48,38.5,36,34.5,35,34.5,35,26,23.5,24,24,23.5,23.5,23.5,23,24,23.5,23.5,22.5
25,22.5,22,22,21,21,21.5,21,22,21.5,22,21.5,22,21.5,21.5,21.5,21,22,23,32.5,45.5,53,82,104,107.5,103.5,108,115.5,114,108,121,116.5,121.5,124,126,130.5,127,133,125,128,123,124.5,124.5,129,120,123,127.5,124,126,131,129.5,129,134,126.5,122,121.5,121,122.5,132.5,122,122,119,115.5,110.5,103,98,96.5,100,95.5,83,57.5,51,46.5,45.5,44.5,41.5,35,33.5,33.5,33.5,33,32.5,31.5,31.5,31.5,34,30,30,30.5,29,26.5,26,23,23.5,23,22.5,23
26,22.5,21.5,22.5,21.5,21.5,22,21,22,21.5,20.5,21.5,21.5,21.5,22,21,21,21,22.5,33,42.5,49.5,85.5,97.5,105,105.5,102,111,105.5,109,112.5,116,117.5,126,126.5,127.5,124,121,121.5,130,130,125,125.5,134,141,145.5,141,144,138.5,148.5,144.5,144.5,141.5,142,141.5,141.5,136,130,129,124,116,110,127.5,119,115,116.5,119,115,109.5,92.5,75.5,70.5,64.5,60.5,56.5,46,38,38.5,36.5,34,33.5,33,32,32.5,32.5,33.5,32,31,29.5,24,23.5,22.5,23.5,23,24,23.5,23
27,22,22,21.5,22,21.5,21,22,22,22.5,22.5,21,22,21.5,22,21,22,22,21.5,31.5,43.5,50,67.5,84.5,94.5,97.5,111.5,111.5,117.5,117,119,124,119.5,129.5,126,123.5,138,135,138,133.5,134,131,137.5,140.5,140.5,139,153,165,165,161,155.5,156,148,136,141,131.5,125.5,125.5,126,125,122.5,130.5,130,128.5,128.5,124.5,123.5,123.5,118.5,114.5,96.5,89.5,88.5,80,72.5,59,45.5,44.5,44,46.5,44,34.5,32.5,27.5,26,25,23,23,23,22.5,22.5,23,23,22.5,22,23,23
28,21.5,22,21.5,21,22,21,21.5,21,21,21,22,21,21.5,21,21,21,21.5,21,21,21,21,25.5,33.5,40,39,39,49.5,60.5,64,68,68.5,68,68.5,79,78.5,78.5,79.5,79.5,74.5,76.5,79,82.5,80.5,80,83,80.5,75.5,76,66,68,66,64,63.5,63.5,64.5,67.5,61,59.5,63,58.5,57,58,53,47,45,41,37.5,39,34,28.5,28.5,26,27,27,28,28,29,28,28.5,28.5,28,24,23.5,22.5,23,22.5,23.5,22.5,23,22.5,22.5,23,22,22,23,22.5
29,21,21,21,21.5,21,20.5,20.5,21,21.5,20.5,21,21,21.5,20.5,21,20.5,21,21,21,20.5,21.5,20.5,21,20,21,20,20,20.5,21.5,24,24,25,24,24,24,24.5,24.5,25,26,23,24.5,28.5,29,31.5,33.5,33,33,33.5,32.5,33,33.5,32.5,33.5,34.5,34,33,35,34,35.5,35.5,34.5,33,33.5,34,35,33.5,33,34.5,35,35.5,35,34,34,34,32.5,32.5,32.5,31.5,32,32,32.5,30.5,28.5,29,29,29,28,28.5,29,28,28.5,27,23,22.5,22,23
30,21.5,21.5,21.5,20.5,21,21,20.5,21,22,23,21.5,20.5,20.5,21,20.5,21,21,21.5,31,44,58,93.5,108,128,137,139,136.5,135,129.5,131.5,131.5,146,141.5,150,154.5,151.5,144,145.5,160,176,163.5,169.5,156.5,155,162,165,160,175.5,169.5,166,179,169.5,161.5,158.5,166,157.5,157,146.5,149.5,149.5,146.5,151,152,153,148.5,145.5,147.5,147,138.5,123,120.5,116.5,110.5,84.5,75.5,63.5,57.5,52.5,50.5,46.5,41,42.5,40.5,39.5,35.5,35,33,32.5,28.5,27.5,25,24.5,24,25.5,26,24.5
